cust,as_of,plan_changes_to_date,support_tickets_snapshot,logins_30d,tenure_snapshot,spend_snapshot
SUB-01122,2026-03-08T02:00:00Z,0,2,6,47,70.00
SUB-01123,2026-01-30T01:00:00Z,0,3,6,26,36.79
SUB-01123,2026-03-13T01:00:00Z,0,3,6,26,36.79
SUB-01123,2026-04-03T01:00:00Z,6,3,6,26,36.79
SUB-01124,2026-01-27T10:00:00Z,0,3,6,37,62.25
SUB-01124,2026-03-10T10:00:00Z,0,3,6,37,62.25
SUB-01124,2026-04-04T10:00:00Z,4,3,6,37,62.25
SUB-01125,2026-01-18T14:00:00Z,0,2,6,44,54.80
SUB-01125,2026-03-01T14:00:00Z,0,2,6,44,54.80
SUB-01126,2026-01-26T17:00:00Z,0,1,6,18,64.10
SUB-01126,2026-03-09T17:00:00Z,0,1,6,18,64.10
SUB-01127,2026-01-24T04:00:00Z,0,4,6,56,86.09
SUB-01127,2026-03-07T04:00:00Z,1,4,6,56,86.09
SUB-01128,2026-01-30T00:00:00Z,0,2,6,21,78.04
SUB-01128,2026-03-13T00:00:00Z,0,2,6,21,78.04
SUB-01129,2026-01-22T01:00:00Z,1,1,6,44,64.00
SUB-01129,2026-03-05T01:00:00Z,2,1,6,44,64.00
SUB-01129,2026-03-25T01:00:00Z,3,1,6,44,64.00
SUB-01130,2026-01-24T14:00:00Z,0,5,6,51,52.15
SUB-01130,2026-03-07T14:00:00Z,1,5,6,51,52.15
SUB-01130,2026-03-31T14:00:00Z,7,5,6,51,52.15
SUB-01131,2026-01-23T22:00:00Z,0,2,6,55,55.69
SUB-01131,2026-03-06T22:00:00Z,0,2,6,55,55.69
SUB-01132,2026-01-27T09:00:00Z,0,2,6,67,60.45
SUB-01132,2026-03-10T09:00:00Z,1,2,6,67,60.45
SUB-01133,2026-01-21T00:00:00Z,0,3,6,1,71.74
SUB-01133,2026-03-04T00:00:00Z,0,3,6,1,71.74
SUB-01133,2026-03-21T00:00:00Z,5,3,6,1,71.74
SUB-01134,2026-01-27T23:00:00Z,0,0,6,46,48.11
SUB-01134,2026-03-10T23:00:00Z,1,0,6,46,48.11
SUB-01135,2026-01-17T03:00:00Z,0,1,6,27,42.85
SUB-01135,2026-02-28T03:00:00Z,0,1,6,27,42.85
SUB-01135,2026-03-29T03:00:00Z,5,1,6,27,42.85
SUB-01136,2026-01-27T06:00:00Z,0,2,6,35,53.72
SUB-01136,2026-03-10T06:00:00Z,0,2,6,35,53.72
SUB-01136,2026-04-08T06:00:00Z,5,2,6,35,53.72
SUB-01137,2026-01-22T10:00:00Z,1,0,6,15,51.62
SUB-01137,2026-03-05T10:00:00Z,2,0,6,15,51.62
SUB-01137,2026-04-02T10:00:00Z,4,0,6,15,51.62
SUB-01138,2026-01-26T14:00:00Z,0,1,6,58,37.74
SUB-01138,2026-03-09T14:00:00Z,0,1,6,58,37.74
SUB-01139,2026-01-24T23:00:00Z,0,0,6,7,58.58
SUB-01139,2026-03-07T23:00:00Z,1,0,6,7,58.58
SUB-01140,2026-01-20T22:00:00Z,0,0,6,38,30.83
SUB-01140,2026-03-03T22:00:00Z,0,0,6,38,30.83
SUB-01141,2026-01-21T19:00:00Z,0,0,6,9,51.08
SUB-01141,2026-03-04T19:00:00Z,0,0,6,9,51.08
SUB-01141,2026-03-30T19:00:00Z,1,0,6,9,51.08
SUB-01142,2026-01-19T15:00:00Z,0,4,6,63,42.45
SUB-01142,2026-03-02T15:00:00Z,1,4,6,63,42.45
SUB-01142,2026-03-08T15:00:00Z,3,4,6,63,42.45
SUB-01143,2026-01-21T15:00:00Z,0,2,6,44,81.43
SUB-01143,2026-03-04T15:00:00Z,1,2,6,44,81.43
SUB-01144,2026-01-26T00:00:00Z,1,3,6,15,64.10
SUB-01144,2026-03-09T00:00:00Z,2,3,6,15,64.10
SUB-01144,2026-04-05T00:00:00Z,4,3,6,15,64.10
SUB-01145,2026-01-18T07:00:00Z,0,3,6,62,13.10
SUB-01145,2026-03-01T07:00:00Z,0,3,6,62,13.10
SUB-01145,2026-03-12T07:00:00Z,7,3,6,62,13.10
SUB-01146,2026-01-23T04:00:00Z,0,0,6,53,63.55
SUB-01146,2026-03-06T04:00:00Z,0,0,6,53,63.55
SUB-01147,2026-01-29T06:00:00Z,0,4,6,2,36.80
SUB-01147,2026-03-12T06:00:00Z,0,4,6,2,36.80
SUB-01147,2026-03-19T06:00:00Z,4,4,6,2,36.80
SUB-01148,2026-01-28T05:00:00Z,0,0,6,28,66.31
SUB-01148,2026-03-11T05:00:00Z,0,0,6,28,66.31
SUB-01149,2026-01-26T03:00:00Z,0,1,6,23,38.01
SUB-01149,2026-03-09T03:00:00Z,1,1,6,23,38.01
SUB-01150,2026-01-25T22:00:00Z,0,6,6,67,47.16
SUB-01150,2026-03-08T22:00:00Z,1,6,6,67,47.16
SUB-01150,2026-03-23T22:00:00Z,4,6,6,67,47.16
SUB-01151,2026-01-22T01:00:00Z,0,1,6,1,70.48
SUB-01151,2026-03-05T01:00:00Z,0,1,6,1,70.48
SUB-01151,2026-03-25T01:00:00Z,4,1,6,1,70.48
SUB-01152,2026-01-20T04:00:00Z,0,2,6,42,39.48
SUB-01152,2026-03-03T04:00:00Z,1,2,6,42,39.48
SUB-01153,2026-01-18T06:00:00Z,0,2,6,18,51.17
SUB-01153,2026-03-01T06:00:00Z,0,2,6,18,51.17
SUB-01153,2026-03-27T06:00:00Z,1,2,6,18,51.17
SUB-01154,2026-01-28T23:00:00Z,0,4,6,64,46.03
SUB-01154,2026-03-11T23:00:00Z,0,4,6,64,46.03
SUB-01155,2026-01-20T12:00:00Z,0,2,6,3,72.46
SUB-01155,2026-03-03T12:00:00Z,0,2,6,3,72.46
SUB-01155,2026-04-01T12:00:00Z,2,2,6,3,72.46
SUB-01156,2026-01-29T02:00:00Z,0,2,6,9,51.64
SUB-01156,2026-03-12T02:00:00Z,1,2,6,9,51.64
SUB-01156,2026-04-10T02:00:00Z,7,2,6,9,51.64
SUB-01157,2026-01-30T04:00:00Z,0,1,6,53,36.71
SUB-01157,2026-03-13T04:00:00Z,0,1,6,53,36.71
SUB-01158,2026-01-21T15:00:00Z,0,3,6,27,72.10
SUB-01158,2026-03-04T15:00:00Z,0,3,6,27,72.10
SUB-01158,2026-03-09T15:00:00Z,4,3,6,27,72.10
SUB-01159,2026-01-19T15:00:00Z,0,3,6,8,75.82
SUB-01159,2026-03-02T15:00:00Z,0,3,6,8,75.82
SUB-01159,2026-03-11T15:00:00Z,4,3,6,8,75.82
SUB-01160,2026-01-29T00:00:00Z,0,0,6,23,59.93
SUB-01160,2026-03-12T00:00:00Z,0,0,6,23,59.93
SUB-01161,2026-01-21T12:00:00Z,0,1,6,45,52.98
SUB-01161,2026-03-04T12:00:00Z,0,1,6,45,52.98
SUB-01162,2026-01-18T23:00:00Z,0,3,6,31,32.23
SUB-01162,2026-03-01T23:00:00Z,0,3,6,31,32.23
SUB-01162,2026-03-15T23:00:00Z,3,3,6,31,32.23
SUB-01163,2026-01-29T00:00:00Z,0,2,6,32,77.16
SUB-01163,2026-03-12T00:00:00Z,0,2,6,32,77.16
SUB-01164,2026-01-19T10:00:00Z,0,2,6,71,35.93
SUB-01164,2026-03-02T10:00:00Z,1,2,6,71,35.93
SUB-01165,2026-01-20T06:00:00Z,0,0,6,47,47.30
SUB-01165,2026-03-03T06:00:00Z,0,0,6,47,47.30
SUB-01166,2026-01-22T20:00:00Z,0,1,6,46,76.53
SUB-01166,2026-03-05T20:00:00Z,1,1,6,46,76.53
SUB-01167,2026-01-18T20:00:00Z,0,2,6,28,41.45
SUB-01167,2026-03-01T20:00:00Z,0,2,6,28,41.45
SUB-01167,2026-03-29T20:00:00Z,3,2,6,28,41.45
SUB-01168,2026-01-23T22:00:00Z,0,2,6,12,49.02
SUB-01168,2026-03-06T22:00:00Z,0,2,6,12,49.02
SUB-01168,2026-03-20T22:00:00Z,2,2,6,12,49.02
SUB-01169,2026-01-24T02:00:00Z,0,4,6,66,15.88
SUB-01169,2026-03-07T02:00:00Z,1,4,6,66,15.88
SUB-01169,2026-03-15T02:00:00Z,4,4,6,66,15.88
SUB-01170,2026-01-24T17:00:00Z,0,2,6,15,80.72
SUB-01170,2026-03-07T17:00:00Z,0,2,6,15,80.72
SUB-01171,2026-01-26T02:00:00Z,0,2,6,24,70.83
SUB-01171,2026-03-09T02:00:00Z,0,2,6,24,70.83
SUB-01171,2026-04-01T02:00:00Z,3,2,6,24,70.83
SUB-01172,2026-01-20T12:00:00Z,0,1,6,43,66.67
SUB-01172,2026-03-03T12:00:00Z,0,1,6,43,66.67
SUB-01173,2026-01-17T01:00:00Z,0,2,6,23,73.84
SUB-01173,2026-02-28T01:00:00Z,1,2,6,23,73.84
SUB-01173,2026-03-23T01:00:00Z,6,2,6,23,73.84
SUB-01174,2026-01-25T09:00:00Z,0,3,6,48,75.21
SUB-01174,2026-03-08T09:00:00Z,0,3,6,48,75.21
SUB-01175,2026-01-27T13:00:00Z,0,1,6,18,39.72
SUB-01175,2026-03-10T13:00:00Z,0,1,6,18,39.72
SUB-01175,2026-03-31T13:00:00Z,3,1,6,18,39.72
SUB-01176,2026-01-20T19:00:00Z,0,1,6,28,84.75
SUB-01176,2026-03-03T19:00:00Z,0,1,6,28,84.75
SUB-01177,2026-01-17T16:00:00Z,1,5,6,40,84.34
SUB-01177,2026-02-28T16:00:00Z,2,5,6,40,84.34
SUB-01177,2026-03-19T16:00:00Z,5,5,6,40,84.34
SUB-01178,2026-01-19T04:00:00Z,0,3,6,60,31.06
SUB-01178,2026-03-02T04:00:00Z,0,3,6,60,31.06
SUB-01179,2026-01-26T23:00:00Z,0,4,6,14,54.91
SUB-01179,2026-03-09T23:00:00Z,1,4,6,14,54.91
SUB-01179,2026-03-14T23:00:00Z,5,4,6,14,54.91
SUB-01180,2026-01-19T16:00:00Z,0,3,6,32,66.16
SUB-01180,2026-03-02T16:00:00Z,0,3,6,32,66.16
SUB-01180,2026-03-11T16:00:00Z,5,3,6,32,66.16
SUB-01181,2026-01-29T10:00:00Z,0,5,6,31,48.19
SUB-01181,2026-03-12T10:00:00Z,0,5,6,31,48.19
SUB-01181,2026-03-20T10:00:00Z,6,5,6,31,48.19
SUB-01182,2026-01-23T03:00:00Z,0,1,6,66,60.91
SUB-01182,2026-03-06T03:00:00Z,0,1,6,66,60.91
SUB-01183,2026-01-20T22:00:00Z,2,2,6,69,54.11
SUB-01183,2026-03-03T22:00:00Z,3,2,6,69,54.11
SUB-01184,2026-01-26T22:00:00Z,1,0,6,30,48.20
SUB-01184,2026-03-09T22:00:00Z,2,0,6,30,48.20
SUB-01184,2026-03-22T22:00:00Z,6,0,6,30,48.20
SUB-01185,2026-01-24T18:00:00Z,1,2,6,10,54.67
SUB-01185,2026-03-07T18:00:00Z,2,2,6,10,54.67
SUB-01185,2026-03-29T18:00:00Z,8,2,6,10,54.67
SUB-01186,2026-01-19T09:00:00Z,1,1,6,3,124.25
SUB-01186,2026-03-02T09:00:00Z,2,1,6,3,124.25
SUB-01187,2026-01-27T05:00:00Z,0,5,6,17,81.37
SUB-01187,2026-03-10T05:00:00Z,0,5,6,17,81.37
SUB-01187,2026-03-28T05:00:00Z,2,5,6,17,81.37
SUB-01188,2026-01-26T19:00:00Z,0,5,6,31,90.55
SUB-01188,2026-03-09T19:00:00Z,0,5,6,31,90.55
SUB-01188,2026-03-17T19:00:00Z,7,5,6,31,90.55
SUB-01189,2026-01-25T20:00:00Z,0,2,6,48,71.81
SUB-01189,2026-03-08T20:00:00Z,0,2,6,48,71.81
SUB-01190,2026-01-28T02:00:00Z,0,3,6,24,38.27
SUB-01190,2026-03-11T02:00:00Z,0,3,6,24,38.27
SUB-01190,2026-03-27T02:00:00Z,5,3,6,24,38.27
SUB-01191,2026-01-19T22:00:00Z,0,1,6,5,70.26
SUB-01191,2026-03-02T22:00:00Z,0,1,6,5,70.26
SUB-01191,2026-03-21T22:00:00Z,4,1,6,5,70.26
SUB-01192,2026-01-26T18:00:00Z,0,2,6,2,32.39
SUB-01192,2026-03-09T18:00:00Z,0,2,6,2,32.39
SUB-01192,2026-03-24T18:00:00Z,4,2,6,2,32.39
SUB-01193,2026-01-29T17:00:00Z,0,2,6,42,50.33
SUB-01193,2026-03-12T17:00:00Z,0,2,6,42,50.33
SUB-01194,2026-01-17T06:00:00Z,0,4,6,27,50.43
SUB-01194,2026-02-28T06:00:00Z,0,4,6,27,50.43
SUB-01194,2026-03-10T06:00:00Z,2,4,6,27,50.43
SUB-01195,2026-01-29T09:00:00Z,0,3,6,18,53.35
SUB-01195,2026-03-12T09:00:00Z,0,3,6,18,53.35
SUB-01195,2026-03-18T09:00:00Z,5,3,6,18,53.35
SUB-01196,2026-01-18T23:00:00Z,0,0,6,37,34.83
SUB-01196,2026-03-01T23:00:00Z,0,0,6,37,34.83
SUB-01197,2026-01-16T11:00:00Z,0,1,6,16,58.85
SUB-01197,2026-02-27T11:00:00Z,0,1,6,16,58.85
SUB-01197,2026-03-27T11:00:00Z,2,1,6,16,58.85
SUB-01198,2026-01-24T15:00:00Z,0,3,6,53,65.40
SUB-01198,2026-03-07T15:00:00Z,1,3,6,53,65.40
SUB-01199,2026-01-17T20:00:00Z,0,0,6,35,44.31
SUB-01199,2026-02-28T20:00:00Z,0,0,6,35,44.31
